TIRF Data File: Project 1320; Run 115
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
326.120	39.89	426.49	-2.981	0.018	25.540	24.779	96.23	1149.13	922.65	-642.70	-16.85	-0.29	-1.79	-1.44	36.10	60.64	79.75	83.98	80.14	0.031	0.040
326.140	39.87	428.49	-2.980	0.027	25.538	24.655	96.23	1313.06	925.88	-700.91	-21.81	-6.26	-1.87	-1.32	36.18	60.66	79.72	83.97	80.12	0.036	0.045
326.160	39.87	429.97	-2.980	0.030	25.539	24.570	96.29	1434.56	960.60	-751.07	-21.78	-15.60	-1.91	-1.28	35.94	60.71	79.67	83.97	80.12	0.039	0.049
326.180	39.87	430.60	-2.977	0.025	25.550	24.535	96.29	1464.37	971.77	-757.21	-16.57	-18.73	-1.93	-1.28	35.89	60.72	79.65	83.95	80.13	0.041	0.050
326.200	39.87	431.18	-2.984	0.022	25.558	24.498	96.29	1406.67	950.28	-712.65	-5.37	-10.12	-1.97	-1.33	35.85	60.75	79.57	83.94	80.12	0.043	0.052
326.220	39.87	431.97	-2.988	0.024	25.560	24.457	96.29	1304.79	883.81	-660.91	1.10	2.01	-1.97	-1.34	35.87	60.78	79.53	83.89	80.15	0.045	0.053
326.240	39.86	433.57	-2.981	0.024	25.564	24.361	96.36	1267.31	778.05	-635.84	-7.06	10.82	-1.99	-1.22	35.89	60.77	79.51	83.81	80.09	0.049	0.058
326.260	39.83	435.91	-2.981	0.024	25.566	24.207	96.23	1329.60	711.22	-648.86	-18.11	9.95	-2.05	-1.10	35.89	60.80	79.51	83.76	80.12	0.056	0.064
326.280	39.79	438.30	-2.978	0.028	25.567	24.053	96.23	1457.93	719.56	-698.34	-20.39	0.40	-2.09	-1.03	35.87	60.84	79.51	83.72	80.10	0.063	0.071
326.300	39.79	440.06	-2.978	0.030	25.572	23.957	96.16	1560.11	754.48	-741.16	-16.40	-8.95	-2.10	-1.02	35.89	60.88	79.56	83.78	80.11	0.067	0.075
326.320	39.77	441.15	-2.977	0.022	25.580	23.889	96.23	1579.18	749.86	-740.35	-11.59	-11.50	-2.13	-1.01	35.89	60.96	79.56	83.75	80.12	0.071	0.078
326.340	39.77	441.85	-2.981	0.028	25.588	23.845	96.29	1503.52	701.93	-702.66	-1.28	-2.86	-2.14	-1.00	35.92	60.99	79.59	83.72	80.10	0.073	0.080
326.360	39.75	442.60	-2.984	0.025	25.597	23.794	96.29	1400.57	638.27	-643.86	2.51	12.22	-2.18	-0.99	35.71	60.97	79.64	83.65	80.12	0.076	0.083
326.380	39.72	444.00	-2.977	0.021	25.594	23.705	96.23	1339.33	589.37	-610.39	-5.07	16.23	-2.19	-0.97	36.00	61.02	79.61	83.59	80.09	0.080	0.087
326.400	39.70	445.88	-2.983	0.024	25.595	23.588	96.23	1383.71	564.01	-636.28	-14.09	12.13	-2.17	-0.89	36.10	61.07	79.72	83.53	80.12	0.085	0.092
326.420	39.69	447.76	-2.981	0.022	25.598	23.487	96.23	1504.98	573.80	-688.99	-19.35	3.85	-2.18	-0.83	36.30	61.12	79.76	83.55	80.08	0.090	0.097
326.440	39.68	449.04	-2.983	0.022	25.598	23.414	96.16	1592.97	599.83	-733.92	-14.09	-7.66	-2.17	-0.82	36.81	61.16	79.84	83.58	80.10	0.093	0.100
326.460	39.69	449.47	-2.975	0.025	25.603	23.397	96.36	1588.74	600.73	-721.16	-4.95	-5.37	-2.20	-0.83	36.85	61.21	79.95	83.60	80.11	0.094	0.101
326.480	39.69	449.63	-2.983	0.027	25.608	23.386	96.29	1480.80	572.24	-656.86	-0.89	6.35	-2.25	-0.87	37.06	61.23	80.00	83.58	80.10	0.095	0.102
326.500	39.71	450.06	-2.987	0.021	25.610	23.377	96.36	1344.87	524.52	-608.52	0.06	13.41	-2.21	-0.86	37.36	61.26	80.06	83.50	80.12	0.095	0.102
326.520	39.73	451.12	-2.984	0.021	25.610	23.336	96.23	1304.79	474.63	-607.09	-10.07	16.27	-2.15	-0.78	37.59	61.28	80.17	83.40	80.07	0.097	0.104
326.540	39.71	452.68	-2.983	0.024	25.609	23.245	96.23	1375.61	465.06	-664.65	-17.20	7.31	-2.07	-0.70	37.85	61.32	80.28	83.42	80.11	0.102	0.108
326.560	39.70	454.01	-2.984	0.022	25.609	23.171	96.23	1507.20	506.15	-725.87	-13.01	-1.20	-2.08	-0.70	38.01	61.35	80.38	83.43	80.07	0.105	0.112
326.580	39.70	454.63	-2.983	0.021	25.614	23.134	96.29	1584.10	542.77	-743.52	-3.99	-2.67	-2.13	-0.73	38.38	61.37	80.52	83.46	80.11	0.107	0.114
326.600	39.68	454.59	-2.983	0.024	25.621	23.128	96.23	1525.21	526.55	-705.75	2.90	-0.96	-2.16	-0.75	38.54	61.40	80.58	83.44	80.10	0.108	0.114
326.620	39.68	454.36	-2.983	0.025	25.621	23.137	96.23	1408.85	486.91	-642.45	2.72	9.18	-2.19	-0.76	38.24	61.40	80.68	83.46	80.11	0.107	0.113
326.640	39.66	454.59	-2.983	0.022	25.623	23.117	96.23	1337.05	459.48	-606.54	-3.35	16.39	-2.20	-0.76	38.42	61.41	80.74	83.43	80.13	0.108	0.114
326.660	39.63	455.38	-2.983	0.017	25.622	23.061	96.23	1354.72	444.73	-619.96	-14.65	12.19	-2.19	-0.72	38.36	61.42	80.85	83.37	80.10	0.111	0.117
326.680	39.63	456.24	-2.981	0.024	25.621	23.012	96.29	1465.92	461.94	-668.48	-20.61	6.56	-2.19	-0.69	38.13	61.48	80.88	83.37	80.12	0.113	0.120
326.700	39.63	456.82	-2.978	0.022	25.621	22.988	96.29	1576.60	503.20	-713.48	-13.20	-2.42	-2.21	-0.71	37.95	61.47	80.93	83.43	80.09	0.115	0.121
326.720	39.66	456.70	-2.981	0.021	25.623	23.008	96.16	1607.43	526.24	-709.64	-2.18	-3.82	-2.27	-0.74	37.73	61.48	81.02	83.46	80.15	0.114	0.120
326.740	39.66	456.16	-2.980	0.031	25.623	23.035	96.23	1537.01	503.63	-656.84	1.52	8.17	-2.34	-0.77	37.52	61.50	81.04	83.49	80.12	0.112	0.118
326.760	39.66	455.96	-2.983	0.018	25.624	23.045	96.23	1422.49	461.47	-598.12	-1.90	17.66	-2.38	-0.77	37.22	61.48	81.06	83.43	80.15	0.112	0.118
326.780	39.66	456.39	-2.980	0.024	25.627	23.023	96.23	1360.00	444.06	-577.29	-10.04	16.78	-2.36	-0.77	37.08	61.44	81.07	83.37	80.12	0.113	0.119
326.800	39.68	457.53	-2.980	0.027	25.622	22.977	96.29	1429.92	453.97	-616.27	-14.37	13.60	-2.32	-0.74	36.85	61.41	81.07	83.37	80.13	0.115	0.121
326.820	39.69	458.66	-2.983	0.022	25.623	22.926	96.29	1558.85	479.11	-679.08	-14.89	5.33	-2.30	-0.71	36.77	61.44	81.12	83.39	80.14	0.118	0.124
326.840	39.73	459.28	-2.984	0.024	25.619	22.919	96.29	1637.62	496.18	-714.46	-9.83	-0.51	-2.29	-0.69	36.40	61.45	81.15	83.44	80.14	0.118	0.124
326.860	39.77	459.44	-2.984	0.021	25.619	22.932	96.29	1610.35	502.90	-689.81	1.86	3.81	-2.33	-0.73	36.10	61.42	81.20	83.47	80.18	0.117	0.123
326.880	39.78	459.36	-2.981	0.021	25.621	22.947	96.29	1488.04	488.28	-624.05	4.94	13.33	-2.38	-0.78	36.28	61.44	81.21	83.46	80.14	0.117	0.123
326.900	39.79	459.83	-2.986	0.027	25.614	22.926	96.29	1387.95	441.96	-579.64	-5.37	20.14	-2.39	-0.76	35.89	61.37	81.20	83.39	80.18	0.117	0.124
326.920	39.80	461.12	-2.977	0.024	25.613	22.870	96.29	1389.96	416.17	-597.11	-15.32	18.51	-2.33	-0.70	35.83	61.38	81.20	83.39	80.14	0.120	0.126
326.940	39.82	462.57	-2.983	0.024	25.611	22.807	96.29	1494.20	441.20	-658.49	-19.15	8.33	-2.27	-0.67	35.77	61.34	81.31	83.40	80.15	0.123	0.130
326.960	39.85	463.58	-2.984	0.022	25.607	22.775	96.29	1630.27	475.31	-710.12	-18.08	3.02	-2.30	-0.67	35.65	61.37	81.34	83.46	80.15	0.124	0.131
335.660	40.07	487.15	-2.986	2.009	25.675	21.793	96.29	1408.27	335.53	-716.49	-7.05	-5.31	-1.97	-0.47	39.85	59.74	89.23	87.18	80.28	0.178	0.187
335.680	40.11	487.38	-2.981	2.007	25.679	21.808	96.16	1496.06	350.67	-760.63	-3.48	-9.62	-1.97	-0.46	40.35	59.74	89.22	87.24	80.29	0.178	0.186
335.700	40.14	486.99	-2.984	2.009	25.679	21.838	96.23	1515.97	369.31	-735.44	4.21	-10.03	-2.06	-0.50	40.62	59.73	89.25	87.27	80.27	0.176	0.185
335.720	40.13	486.06	-2.984	2.010	25.685	21.875	96.23	1444.35	363.24	-652.87	-0.38	-1.23	-2.21	-0.56	40.90	59.74	89.25	87.29	80.31	0.174	0.183
335.740	40.12	485.35	-2.983	2.012	25.682	21.904	96.16	1327.45	339.59	-604.35	-9.34	-1.30	-2.20	-0.56	41.05	59.70	89.25	87.24	80.26	0.172	0.181
335.760	40.13	484.84	-2.983	2.010	25.685	21.930	96.23	1313.86	321.85	-636.32	-16.65	-1.64	-2.06	-0.51	41.09	59.70	89.29	87.27	80.30	0.171	0.180
335.780	40.14	484.81	-2.983	2.007	25.687	21.936	96.23	1419.80	345.59	-711.77	-13.53	-1.99	-1.99	-0.49	41.17	59.70	89.29	87.33	80.28	0.171	0.179
335.800	40.16	484.61	-2.986	2.007	25.683	21.955	96.16	1509.34	389.12	-753.50	-3.35	-8.63	-2.00	-0.52	40.82	59.71	89.31	87.37	80.28	0.170	0.178
335.820	40.18	483.95	-2.984	2.007	25.691	21.998	96.23	1536.16	402.75	-723.64	2.59	-4.80	-2.12	-0.56	40.54	59.70	89.28	87.43	80.29	0.168	0.176
335.840	40.22	483.24	-2.980	2.009	25.693	22.051	96.16	1462.46	375.55	-648.62	0.28	2.24	-2.25	-0.58	40.33	59.67	89.25	87.42	80.28	0.165	0.173
335.860	40.22	482.85	-2.980	2.012	25.694	22.071	96.09	1348.97	346.86	-593.37	-6.49	4.16	-2.27	-0.58	40.31	59.67	89.18	87.37	80.32	0.164	0.172
335.880	40.20	482.89	-2.983	2.010	25.691	22.059	96.09	1322.96	336.63	-601.05	-14.81	2.81	-2.20	-0.56	40.11	59.63	89.17	87.39	80.26	0.165	0.173
335.900	40.20	483.55	-2.983	2.004	25.692	22.026	95.96	1397.72	353.74	-662.78	-15.75	-4.19	-2.11	-0.53	39.58	59.58	89.14	87.42	80.29	0.166	0.174
335.920	40.19	484.14	-2.983	2.016	25.687	21.995	96.09	1488.11	379.67	-709.35	-13.39	-13.52	-2.10	-0.54	39.46	59.57	89.15	87.47	80.27	0.168	0.176
335.940	40.17	484.34	-2.975	2.013	25.684	21.973	96.02	1525.81	385.16	-702.73	-4.97	-13.61	-2.17	-0.55	39.42	59.61	89.09	87.52	80.29	0.169	0.177
335.960	40.16	484.30	-2.983	2.013	25.688	21.972	95.89	1466.81	372.01	-648.65	1.97	-4.92	-2.26	-0.57	39.17	59.57	89.01	87.50	80.29	0.169	0.177
335.980	40.16	484.30	-2.980	2.041	25.678	21.970	96.02	1363.61	342.60	-590.30	-5.43	3.84	-2.31	-0.58	38.81	59.54	88.98	87.49	80.30	0.169	0.177
336.000	40.16	484.73	-2.983	2.010	25.679	21.950	95.96	1329.77	323.22	-592.70	-14.66	7.54	-2.24	-0.55	38.60	59.52	88.92	87.46	80.30	0.170	0.178
336.020	40.13	485.47	-2.977	2.013	25.674	21.904	95.82	1395.91	341.19	-648.11	-20.84	-1.48	-2.15	-0.53	38.46	59.51	88.90	87.50	80.26	0.172	0.181
336.040	40.11	486.02	-2.981	2.010	25.669	21.866	95.96	1522.37	373.10	-702.83	-20.69	-7.08	-2.17	-0.53	38.54	59.51	88.93	87.56	80.30	0.174	0.183
336.060	40.11	485.90	-2.978	2.010	25.671	21.869	95.96	1590.48	395.62	-712.13	-10.02	-4.65	-2.23	-0.56	38.07	59.50	88.92	87.62	80.26	0.174	0.183
336.080	40.12	485.35	-2.980	2.013	25.670	21.902	96.02	1519.02	388.32	-682.92	6.58	-3.05	-2.22	-0.57	38.15	59.48	88.88	87.62	80.32	0.172	0.181
336.100	40.11	484.88	-2.986	2.010	25.669	21.918	95.89	1406.39	351.00	-630.89	4.10	4.96	-2.23	-0.56	38.07	59.47	88.84	87.59	80.29	0.171	0.180
336.120	40.11	484.73	-2.977	2.010	25.667	21.925	95.96	1358.80	333.02	-616.24	-9.69	5.41	-2.20	-0.54	37.99	59.45	88.84	87.58	80.30	0.171	0.180
336.140	40.11	485.08	-2.980	2.015	25.662	21.906	95.89	1406.07	349.29	-663.37	-18.49	-3.27	-2.12	-0.53	37.95	59.45	88.87	87.60	80.29	0.171	0.181
336.160	40.14	485.27	-2.981	2.007	25.662	21.915	95.89	1517.33	377.58	-713.25	-23.70	-11.51	-2.13	-0.53	37.91	59.45	88.85	87.63	80.26	0.171	0.180
336.180	40.14	485.00	-2.986	2.012	25.663	21.930	95.96	1586.14	399.67	-735.28	-14.48	-16.94	-2.16	-0.54	37.95	59.50	88.90	87.71	80.31	0.170	0.180
336.200	40.11	484.26	-2.983	2.013	25.662	21.948	95.96	1565.57	396.41	-708.97	-2.04	-8.84	-2.21	-0.56	38.03	59.45	88.88	87.72	80.29	0.169	0.179
336.220	40.10	483.40	-2.977	2.010	25.661	21.977	95.82	1493.96	376.25	-653.21	-1.11	7.01	-2.29	-0.58	38.11	59.44	88.84	87.68	80.31	0.168	0.177
336.240	40.09	483.01	-2.980	2.010	25.667	21.990	95.82	1402.02	355.26	-623.60	-10.25	9.25	-2.25	-0.57	38.07	59.39	88.85	87.66	80.28	0.167	0.176
336.260	40.10	483.05	-2.983	2.007	25.664	21.993	95.89	1405.71	353.99	-655.25	-20.74	2.70	-2.15	-0.54	38.11	59.38	88.88	87.66	80.31	0.167	0.176
336.280	40.10	483.36	-2.983	2.015	25.664	21.979	95.82	1512.27	378.45	-720.78	-21.18	-4.45	-2.10	-0.53	38.09	59.41	88.92	87.72	80.28	0.168	0.177
336.300	40.12	483.44	-2.983	2.018	25.667	21.988	95.89	1577.80	408.54	-753.45	-11.64	-14.41	-2.09	-0.54	38.13	59.41	88.96	87.76	80.29	0.167	0.176
336.320	40.15	483.16	-2.983	2.010	25.671	22.019	95.82	1557.68	402.31	-718.67	-2.73	-13.16	-2.17	-0.56	38.18	59.36	88.96	87.81	80.31	0.166	0.175
336.340	40.17	482.85	-2.980	2.009	25.673	22.043	95.82	1455.73	371.54	-651.15	1.75	0.54	-2.24	-0.57	38.32	59.33	88.96	87.79	80.28	0.165	0.174
336.360	40.17	482.85	-2.983	2.015	25.674	22.041	95.76	1346.51	352.41	-612.64	-1.27	6.03	-2.20	-0.58	38.44	59.32	88.99	87.75	80.31	0.165	0.174
336.380	40.15	483.44	-2.983	2.010	25.675	22.004	95.76	1336.69	336.82	-628.88	-14.64	3.50	-2.13	-0.54	38.52	59.33	88.98	87.76	80.26	0.167	0.176
336.400	40.15	484.30	-2.978	2.015	25.674	21.967	95.96	1432.76	353.22	-684.22	-23.39	-5.12	-2.09	-0.52	38.70	59.33	89.01	87.81	80.29	0.169	0.178
336.420	40.16	484.81	-2.980	2.012	25.674	21.949	95.96	1515.91	384.40	-729.05	-16.63	-16.49	-2.08	-0.53	38.91	59.29	89.03	87.84	80.27	0.170	0.179
336.440	40.16	484.61	-2.984	2.012	25.674	21.958	95.89	1522.15	391.11	-715.28	-6.56	-13.24	-2.13	-0.55	39.32	59.33	89.06	87.87	80.29	0.169	0.178
336.460	40.17	484.18	-2.986	2.009	25.677	21.980	95.96	1414.80	363.28	-651.31	-1.16	-2.56	-2.17	-0.56	39.68	59.33	89.07	87.87	80.30	0.168	0.177
336.480	40.16	483.79	-2.983	2.006	25.680	21.995	95.82	1302.24	328.95	-606.70	-4.94	6.51	-2.15	-0.54	39.82	59.26	89.07	87.84	80.28	0.167	0.176
336.500	40.14	483.91	-2.984	2.013	25.676	21.977	95.82	1297.46	325.79	-627.72	-14.00	7.27	-2.07	-0.52	40.23	59.31	89.12	87.82	80.30	0.168	0.177
336.520	40.17	484.10	-2.981	2.013	25.678	21.986	95.82	1389.99	353.48	-703.16	-16.71	-4.52	-1.98	-0.50	40.35	59.28	89.15	87.84	80.26	0.168	0.177
336.540	40.17	483.87	-2.987	2.009	25.677	21.997	95.82	1501.78	386.76	-755.18	-15.65	-14.83	-1.99	-0.51	40.72	59.32	89.18	87.88	80.30	0.167	0.176
336.560	40.16	482.93	-2.980	2.012	25.680	22.034	95.82	1522.08	398.28	-745.13	-6.99	-21.07	-2.04	-0.53	41.07	59.33	89.22	87.91	80.26	0.165	0.174
336.580	40.15	481.40	-2.975	2.013	25.682	22.099	95.96	1438.22	389.39	-674.93	-2.94	-13.44	-2.13	-0.58	41.07	59.29	89.18	87.91	80.31	0.162	0.171
336.600	40.17	480.04	-2.984	2.007	25.685	22.170	95.89	1344.84	372.78	-620.45	-5.27	1.20	-2.17	-0.60	40.90	59.28	89.17	87.88	80.29	0.159	0.167
336.620	40.19	479.22	-2.981	2.018	25.685	22.221	95.96	1320.84	358.17	-628.47	-12.62	4.09	-2.10	-0.57	40.88	59.23	89.12	87.85	80.28	0.156	0.164
336.640	40.18	478.83	-2.984	2.012	25.684	22.231	95.82	1389.82	369.82	-675.83	-20.19	-2.99	-2.06	-0.55	40.76	59.26	89.09	87.87	80.29	0.155	0.164
336.660	40.16	478.28	-2.981	2.012	25.686	22.249	95.96	1497.05	415.31	-720.51	-16.21	-10.30	-2.08	-0.58	40.64	59.23	89.11	87.91	80.25	0.154	0.163
336.680	40.15	477.30	-2.987	2.006	25.688	22.289	95.96	1553.91	446.08	-725.43	-6.91	-13.74	-2.14	-0.61	40.46	59.23	89.07	87.97	80.29	0.152	0.161
336.700	40.16	476.13	-2.986	2.007	25.687	22.346	95.82	1501.01	431.56	-675.56	-2.78	-9.01	-2.22	-0.64	40.23	59.22	89.06	88.00	80.29	0.149	0.158
336.720	40.17	475.03	-2.981	2.004	25.690	22.403	95.89	1388.20	390.46	-613.15	-5.40	3.84	-2.26	-0.64	39.99	59.20	88.98	87.92	80.32	0.147	0.155
336.740	40.17	474.53	-2.981	2.015	25.686	22.427	95.89	1301.24	379.82	-587.56	-10.47	4.84	-2.21	-0.65	39.72	59.17	88.92	87.87	80.27	0.145	0.153
336.760	40.17	474.68	-2.977	2.019	25.685	22.423	95.82	1325.17	386.37	-627.35	-14.28	-2.79	-2.11	-0.62	39.62	59.16	88.90	87.91	80.28	0.145	0.154
336.780	40.18	475.00	-2.983	2.009	25.685	22.410	95.82	1453.12	410.14	-685.67	-18.87	-9.56	-2.12	-0.60	39.15	59.12	88.88	87.94	80.28	0.146	0.154
336.800	40.22	474.80	-2.987	2.004	25.682	22.443	95.89	1539.69	441.30	-712.01	-16.77	-20.95	-2.16	-0.62	39.01	59.16	88.92	88.00	80.27	0.144	0.153
336.820	40.24	474.17	-2.981	2.010	25.685	22.483	95.82	1529.50	458.57	-685.73	-7.55	-17.19	-2.23	-0.67	38.75	59.12	88.85	88.02	80.30	0.142	0.151
336.840	40.25	473.12	-2.984	2.009	25.681	22.538	95.89	1418.09	443.63	-617.79	-6.03	-4.54	-2.30	-0.72	38.56	59.10	88.84	88.00	80.27	0.139	0.148
336.860	40.25	472.38	-2.981	2.009	25.675	22.576	95.89	1311.32	408.15	-584.07	-11.07	1.98	-2.25	-0.70	38.36	59.10	88.76	87.95	80.31	0.137	0.146
336.880	40.25	472.22	-2.983	2.013	25.670	22.586	95.76	1322.90	399.45	-620.59	-14.25	3.53	-2.13	-0.64	38.24	59.03	88.74	87.94	80.27	0.137	0.145
336.900	40.25	472.30	-2.980	2.012	25.663	22.583	95.82	1437.67	432.07	-679.53	-18.68	-4.18	-2.12	-0.64	38.07	59.03	88.74	87.95	80.29	0.136	0.145
336.920	40.26	471.91	-2.983	2.007	25.666	22.604	95.82	1543.84	487.20	-721.62	-16.42	-13.05	-2.14	-0.68	37.97	59.04	88.73	88.01	80.27	0.135	0.144
336.940	40.28	470.89	-2.977	2.016	25.662	22.666	95.89	1565.43	516.33	-724.76	-6.95	-14.92	-2.16	-0.71	37.77	59.01	88.68	88.05	80.28	0.132	0.141
336.960	40.29	469.29	-2.986	2.006	25.662	22.748	95.89	1487.04	495.41	-680.88	-2.77	-9.66	-2.18	-0.73	37.83	58.95	88.65	88.01	80.29	0.128	0.137
336.980	40.28	467.80	-2.981	2.015	25.662	22.815	95.82	1366.07	462.31	-622.32	-12.06	-1.84	-2.20	-0.74	37.83	58.91	88.59	87.95	80.27	0.125	0.134
337.000	40.27	467.02	-2.978	2.012	25.661	22.848	95.96	1326.78	454.86	-607.64	-21.38	0.97	-2.18	-0.75	37.85	58.88	88.55	87.94	80.29	0.123	0.132
337.020	40.28	466.59	-2.980	2.010	25.663	22.875	95.82	1391.67	487.51	-660.78	-22.62	-6.08	-2.11	-0.74	37.87	58.87	88.52	87.95	80.23	0.122	0.131
337.040	40.29	466.16	-2.980	2.010	25.659	22.901	95.89	1515.92	529.72	-735.65	-21.06	-15.52	-2.06	-0.72	37.87	58.81	88.52	88.02	80.27	0.120	0.130
337.060	40.30	465.11	-2.987	2.010	25.661	22.956	95.89	1584.25	562.28	-759.90	-14.78	-20.42	-2.08	-0.74	37.91	58.78	88.52	88.04	80.24	0.118	0.127
337.080	40.31	463.62	-2.984	2.007	25.666	23.035	95.89	1522.25	570.65	-708.59	-10.15	-16.99	-2.15	-0.81	37.93	58.78	88.51	88.07	80.27	0.114	0.123
337.100	40.32	462.10	-2.984	2.012	25.665	23.121	95.96	1413.01	546.35	-635.54	-11.40	-3.21	-2.22	-0.86	37.91	58.75	88.46	88.04	80.25	0.110	0.119
337.120	40.34	461.32	-2.980	2.009	25.663	23.171	95.89	1328.80	513.18	-608.22	-15.46	2.89	-2.18	-0.84	37.99	58.71	88.36	87.98	80.24	0.108	0.116
337.140	40.35	461.16	-2.984	2.012	25.665	23.182	95.89	1330.02	501.36	-635.19	-21.77	-2.57	-2.09	-0.79	38.01	58.69	88.33	87.95	80.25	0.107	0.116
337.160	40.31	461.12	-2.980	2.012	25.663	23.162	95.96	1437.80	533.42	-694.97	-21.97	-8.11	-2.07	-0.77	38.11	58.63	88.36	87.98	80.22	0.108	0.117
337.180	40.28	461.04	-2.983	2.007	25.664	23.150	95.82	1521.92	578.95	-734.98	-16.60	-17.13	-2.07	-0.79	38.18	58.62	88.32	88.02	80.25	0.109	0.117
337.200	40.26	460.30	-2.984	2.009	25.667	23.174	95.82	1509.69	583.22	-731.71	-7.03	-23.45	-2.06	-0.80	38.30	58.66	88.32	88.04	80.22	0.108	0.116
337.220	40.25	459.32	-2.990	2.007	25.670	23.220	95.89	1424.24	551.92	-674.01	-6.65	-12.66	-2.11	-0.82	38.44	58.60	88.25	88.01	80.25	0.105	0.114
337.240	40.23	458.62	-2.981	2.015	25.668	23.240	95.82	1315.86	531.17	-609.55	-11.86	-3.62	-2.16	-0.87	38.64	58.59	88.18	87.95	80.22	0.104	0.113
337.260	40.21	458.46	-2.984	2.010	25.667	23.240	95.82	1266.43	517.19	-603.16	-19.19	-3.85	-2.10	-0.86	38.89	58.55	88.11	87.92	80.21	0.104	0.113
337.280	40.19	458.46	-2.986	2.018	25.665	23.226	95.82	1335.36	517.47	-650.62	-27.41	-5.69	-2.05	-0.80	39.17	58.56	88.07	87.91	80.22	0.105	0.114
337.300	40.16	458.35	-2.987	2.012	25.665	23.216	95.89	1418.18	545.11	-715.77	-25.39	-16.89	-1.98	-0.76	39.52	58.52	88.07	87.97	80.19	0.105	0.114
337.320	40.12	457.60	-2.996	2.009	25.667	23.229	95.82	1459.12	580.20	-747.14	-15.34	-23.57	-1.95	-0.78	39.85	58.52	88.02	88.01	80.22	0.105	0.114
337.340	40.11	456.39	-2.981	2.015	25.664	23.283	95.89	1424.66	593.49	-723.00	-5.06	-16.11	-1.97	-0.82	40.09	58.49	88.00	88.01	80.19	0.102	0.111
337.360	40.10	455.02	-2.986	2.007	25.668	23.348	95.89	1335.71	569.66	-658.74	-6.45	-7.42	-2.03	-0.86	40.42	58.47	87.92	87.97	80.22	0.099	0.108
337.380	40.06	454.09	-2.981	2.000	25.669	23.377	96.02	1266.94	540.11	-617.72	-16.07	-0.79	-2.05	-0.87	40.60	58.44	87.84	87.91	80.19	0.098	0.107
337.400	40.04	453.46	-2.984	2.010	25.669	23.393	95.82	1255.04	539.39	-628.35	-22.26	-5.63	-2.00	-0.86	40.64	58.44	87.78	87.88	80.21	0.097	0.106
337.420	40.03	452.87	-2.983	2.006	25.668	23.420	95.82	1307.53	577.14	-687.04	-23.90	-17.41	-1.90	-0.84	40.80	58.41	87.77	87.92	80.19	0.096	0.104
337.440	40.02	452.17	-2.981	2.016	25.670	23.451	95.82	1397.04	622.91	-746.82	-21.41	-25.00	-1.87	-0.83	40.74	58.44	87.70	87.92	80.19	0.095	0.103
337.460	40.03	451.04	-2.984	2.009	25.669	23.516	95.82	1420.21	647.79	-757.22	-11.33	-29.67	-1.88	-0.86	40.64	58.43	87.69	87.98	80.22	0.092	0.100
337.480	40.05	449.47	-2.975	2.013	25.672	23.611	95.82	1366.65	653.29	-687.95	-8.39	-20.00	-1.99	-0.95	40.42	58.37	87.59	87.95	80.18	0.087	0.096
337.500	40.08	448.07	-2.986	2.006	25.676	23.702	95.89	1283.45	643.35	-606.18	-12.19	-4.13	-2.12	-1.06	40.31	58.36	87.47	87.92	80.22	0.083	0.091
337.520	40.07	447.29	-2.983	2.012	25.671	23.738	95.82	1226.03	630.65	-580.48	-17.61	-1.83	-2.11	-1.09	40.11	58.31	87.36	87.87	80.18	0.081	0.090
337.540	40.07	446.82	-2.981	2.016	25.670	23.760	95.82	1249.51	629.62	-622.82	-23.76	-6.58	-2.01	-1.01	39.87	58.27	87.25	87.82	80.21	0.080	0.089
337.560	40.09	446.54	-2.983	2.018	25.667	23.786	96.02	1336.78	662.68	-692.01	-24.81	-14.24	-1.93	-0.96	39.66	58.24	87.18	87.87	80.19	0.079	0.088
337.580	40.14	445.92	-2.986	2.010	25.667	23.849	95.96	1395.56	715.69	-725.22	-20.70	-25.91	-1.92	-0.99	39.50	58.24	87.12	87.89	80.19	0.076	0.085
337.600	40.19	444.82	-2.978	2.006	25.668	23.939	95.96	1381.64	748.28	-714.82	-8.71	-27.64	-1.93	-1.05	39.09	58.19	87.03	87.91	80.19	0.072	0.081
337.620	40.24	443.85	-2.981	2.018	25.663	24.022	95.82	1305.84	737.77	-662.35	-0.65	-15.15	-1.97	-1.11	38.89	58.21	86.90	87.87	80.17	0.068	0.077
337.640	40.24	442.99	-2.986	2.012	25.667	24.068	95.76	1213.26	701.41	-601.64	-9.51	-3.75	-2.02	-1.17	38.73	58.11	86.71	87.82	80.20	0.066	0.075
337.660	40.22	442.75	-2.981	2.012	25.661	24.070	95.96	1181.06	685.63	-589.22	-19.83	-2.42	-2.00	-1.16	38.58	58.08	86.52	87.76	80.17	0.066	0.075
337.680	40.21	442.87	-2.984	2.004	25.656	24.058	95.82	1242.18	710.90	-645.09	-21.26	-8.51	-1.93	-1.10	38.38	58.08	86.40	87.76	80.21	0.066	0.075
337.700	40.23	442.83	-2.984	2.010	25.651	24.069	95.82	1340.16	757.10	-701.83	-27.52	-19.79	-1.91	-1.08	38.09	58.02	86.25	87.76	80.18	0.066	0.075
