TIRF Data File: Project 1320; Run 116
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
95.320	39.99	474.49	-0.012	0.024	25.305	22.360	55.37	1786.71	-31.14	-695.20	17.96	15.79	-2.57	0.04	35.43	67.30	76.80	74.56	79.82	0.132	0.152
95.340	39.93	475.03	-0.018	0.020	25.306	22.303	55.37	1780.83	-31.51	-667.31	22.90	25.19	-2.67	0.05	35.43	67.29	76.85	74.63	79.78	0.135	0.155
95.360	39.87	475.43	-0.024	0.017	25.305	22.251	55.51	1719.40	-39.42	-630.12	24.89	33.62	-2.73	0.06	35.43	67.34	76.86	74.65	79.80	0.137	0.157
95.380	39.83	475.93	-0.018	0.028	25.304	22.204	55.44	1650.45	-44.53	-607.42	14.85	39.67	-2.72	0.07	35.43	67.34	76.90	74.68	79.80	0.140	0.160
95.400	39.80	476.56	-0.022	0.024	25.303	22.157	55.44	1645.96	-41.23	-628.89	6.35	34.23	-2.62	0.07	35.49	67.42	76.96	74.71	79.80	0.142	0.162
95.420	39.76	477.26	-0.021	0.022	25.305	22.103	55.44	1698.53	-33.77	-681.82	10.86	21.13	-2.49	0.05	35.47	67.49	77.01	74.76	79.82	0.145	0.165
95.440	39.76	477.57	-0.018	0.024	25.299	22.086	55.44	1761.49	-31.08	-706.79	18.42	16.56	-2.49	0.04	35.59	67.53	77.12	74.85	79.78	0.145	0.166
95.460	39.77	477.46	-0.024	0.014	25.303	22.102	55.44	1769.02	-34.13	-687.81	24.66	19.43	-2.57	0.05	35.71	67.61	77.18	74.95	79.82	0.145	0.165
95.480	39.81	477.11	-0.024	0.022	25.307	22.137	55.44	1710.38	-42.37	-638.94	23.19	26.90	-2.68	0.07	35.47	67.67	77.24	74.95	79.78	0.143	0.163
103.900	40.31	492.07	0.033	2.007	25.318	21.735	55.04	1666.94	30.31	-711.28	7.42	-0.23	-2.34	-0.04	38.07	70.97	83.34	83.36	79.88	0.165	0.183
103.920	40.31	492.23	0.035	2.010	25.316	21.728	55.04	1696.24	30.27	-708.75	14.98	-0.04	-2.39	-0.04	38.11	70.95	83.37	83.44	79.88	0.165	0.183
103.940	40.31	492.23	0.035	2.015	25.316	21.725	54.97	1650.43	25.91	-671.94	24.86	4.57	-2.46	-0.04	38.13	70.93	83.39	83.42	79.87	0.165	0.183
103.960	40.29	492.31	0.033	2.007	25.326	21.714	55.04	1588.17	17.15	-628.64	20.62	15.07	-2.53	-0.03	38.11	70.90	83.36	83.40	79.90	0.166	0.184
103.980	40.28	492.62	0.033	2.012	25.317	21.693	55.04	1569.59	13.90	-625.24	7.75	16.53	-2.51	-0.02	38.13	70.88	83.32	83.40	79.86	0.167	0.185
104.000	40.26	493.09	0.027	2.009	25.318	21.662	55.10	1594.31	17.88	-667.36	2.66	5.61	-2.39	-0.03	37.97	70.85	83.37	83.43	79.90	0.169	0.187
104.020	40.25	493.32	0.036	2.013	25.317	21.649	54.97	1648.07	30.19	-709.22	8.28	-1.91	-2.32	-0.04	38.01	70.88	83.39	83.49	79.87	0.169	0.187
104.040	40.23	493.52	0.033	2.009	25.318	21.628	55.10	1686.80	31.62	-706.90	13.45	0.29	-2.39	-0.04	37.97	70.93	83.43	83.53	79.89	0.171	0.189
104.060	40.21	493.29	0.029	2.007	25.324	21.626	55.17	1648.28	21.37	-662.84	14.24	5.64	-2.49	-0.03	38.09	70.87	83.39	83.58	79.88	0.171	0.189
104.080	40.18	493.21	0.032	2.012	25.321	21.614	55.04	1577.70	9.72	-621.27	12.74	16.54	-2.54	-0.02	38.09	70.87	83.36	83.55	79.88	0.171	0.189
104.100	40.16	493.32	0.032	2.012	25.323	21.599	55.10	1552.98	10.17	-617.72	4.90	18.52	-2.51	-0.02	38.03	70.82	83.32	83.56	79.90	0.172	0.190
104.120	40.14	493.52	0.032	2.009	25.322	21.581	55.10	1587.69	16.92	-658.89	2.47	6.25	-2.41	-0.03	38.03	70.85	83.36	83.59	79.87	0.173	0.191
104.140	40.13	493.60	0.033	2.012	25.323	21.570	55.10	1663.34	23.81	-705.22	7.52	1.68	-2.36	-0.03	37.99	70.85	83.36	83.65	79.91	0.174	0.192
104.160	40.11	493.40	0.030	2.007	25.326	21.568	55.10	1692.82	29.73	-710.33	16.05	-1.11	-2.38	-0.04	37.67	70.84	83.39	83.72	79.87	0.174	0.192
104.180	40.11	493.01	0.039	2.012	25.323	21.583	55.04	1660.87	22.73	-679.71	24.50	1.28	-2.44	-0.03	38.05	70.84	83.39	83.76	79.91	0.173	0.191
104.200	40.10	492.43	0.040	2.013	25.323	21.606	55.24	1619.61	9.34	-630.26	19.30	16.87	-2.57	-0.01	37.89	70.81	83.37	83.73	79.88	0.172	0.190
104.220	40.11	492.19	0.032	2.004	25.325	21.619	55.10	1583.18	6.79	-616.36	6.13	20.48	-2.57	-0.01	37.89	70.82	83.37	83.73	79.88	0.171	0.189
104.240	40.11	492.27	0.030	2.007	25.324	21.620	55.04	1589.45	12.00	-657.42	-0.45	11.21	-2.42	-0.02	37.87	70.79	83.37	83.76	79.89	0.171	0.189
104.260	40.13	492.35	0.029	2.010	25.325	21.627	55.04	1650.07	20.88	-700.44	4.17	4.56	-2.36	-0.03	37.87	70.84	83.39	83.84	79.88	0.171	0.189
104.280	40.16	492.39	0.030	2.010	25.329	21.640	54.90	1685.95	28.02	-704.54	11.99	1.30	-2.39	-0.04	37.77	70.79	83.39	83.88	79.91	0.170	0.188
104.300	40.21	492.35	0.033	2.016	25.324	21.667	55.10	1661.13	20.75	-669.63	17.58	6.45	-2.48	-0.03	37.75	70.78	83.39	83.88	79.88	0.169	0.186
104.320	40.26	492.35	0.035	2.015	25.326	21.695	55.17	1598.08	5.70	-625.28	17.33	17.32	-2.56	-0.01	37.69	70.75	83.31	83.88	79.91	0.167	0.185
104.340	40.25	492.62	0.030	2.009	25.324	21.675	55.10	1552.24	9.92	-606.09	6.96	20.06	-2.56	-0.02	37.67	70.68	83.29	83.87	79.88	0.168	0.186
104.360	40.23	493.17	0.027	2.010	25.323	21.644	55.04	1579.05	14.98	-641.76	2.22	11.34	-2.46	-0.02	37.61	70.66	83.31	83.91	79.91	0.170	0.188
104.380	40.23	493.75	0.030	2.013	25.325	21.618	55.10	1647.40	20.54	-689.90	6.90	3.20	-2.39	-0.03	37.73	70.63	83.32	83.95	79.90	0.171	0.189
104.400	40.25	493.91	0.030	2.010	25.325	21.624	55.10	1676.33	23.85	-702.79	13.03	-3.63	-2.39	-0.03	37.73	70.65	83.34	83.98	79.89	0.171	0.189
104.420	40.27	493.83	0.039	2.015	25.322	21.637	55.04	1657.00	18.84	-672.59	18.78	2.16	-2.46	-0.03	37.75	70.60	83.40	83.98	79.91	0.170	0.188
104.440	40.29	493.75	0.027	2.007	25.326	21.651	55.04	1590.99	12.84	-626.58	17.55	13.56	-2.54	-0.02	37.63	70.59	83.36	84.01	79.87	0.170	0.187
104.460	40.29	493.79	0.032	2.010	25.327	21.646	55.10	1538.39	9.90	-606.49	5.46	18.82	-2.54	-0.02	37.67	70.56	83.37	83.97	79.91	0.170	0.188
104.480	40.27	494.18	0.029	2.012	25.323	21.619	55.10	1577.98	12.13	-642.56	-1.44	15.72	-2.46	-0.02	37.75	70.55	83.36	84.00	79.88	0.171	0.189
104.500	40.27	494.22	0.036	2.012	25.319	21.620	55.24	1647.23	23.45	-694.59	5.06	2.15	-2.37	-0.03	37.77	70.53	83.42	84.05	79.92	0.171	0.189
104.520	40.26	494.15	0.032	2.009	25.320	21.619	54.97	1687.74	29.42	-705.25	11.18	-1.47	-2.39	-0.04	37.79	70.56	83.47	84.10	79.88	0.171	0.189
104.540	40.24	493.56	0.032	2.010	25.321	21.632	55.10	1665.05	27.54	-681.74	19.98	3.07	-2.44	-0.04	37.79	70.53	83.47	84.14	79.89	0.171	0.188
104.560	40.23	493.09	0.032	2.010	25.323	21.647	55.17	1590.60	18.20	-640.59	22.57	11.14	-2.48	-0.03	37.79	70.50	83.47	84.11	79.89	0.170	0.188
104.580	40.19	492.78	0.029	2.007	25.320	21.641	55.10	1548.68	9.65	-615.91	9.61	17.49	-2.51	-0.02	37.77	70.47	83.45	84.11	79.88	0.170	0.188
104.600	40.18	492.86	0.038	1.997	25.324	21.632	55.04	1573.91	11.88	-643.59	1.60	11.57	-2.45	-0.02	37.77	70.44	83.43	84.11	79.92	0.171	0.188
104.620	40.17	492.97	0.032	2.006	25.318	21.620	55.17	1642.77	25.57	-690.66	6.52	0.92	-2.38	-0.04	37.77	70.47	83.45	84.16	79.88	0.171	0.189
104.640	40.14	492.86	0.030	2.009	25.322	21.610	55.10	1703.21	29.46	-706.42	12.67	-1.06	-2.41	-0.04	37.85	70.46	83.51	84.23	79.92	0.172	0.190
104.660	40.14	492.35	0.032	2.015	25.316	21.630	55.10	1694.47	22.24	-676.82	15.05	3.66	-2.50	-0.03	37.89	70.46	83.50	84.26	79.87	0.170	0.188
104.680	40.12	491.80	0.033	2.009	25.322	21.644	55.24	1612.27	11.48	-631.49	15.80	11.42	-2.55	-0.02	37.95	70.44	83.47	84.23	79.90	0.170	0.188
104.700	40.10	491.61	0.032	2.010	25.319	21.642	55.10	1553.18	8.63	-609.47	7.51	20.93	-2.55	-0.01	37.99	70.41	83.47	84.21	79.89	0.170	0.188
104.720	40.08	491.80	0.029	2.013	25.319	21.621	55.04	1565.39	17.48	-635.57	0.35	14.70	-2.46	-0.03	38.05	70.40	83.45	84.21	79.89	0.171	0.189
104.740	40.08	492.15	0.030	2.010	25.319	21.608	55.10	1627.59	26.13	-689.47	5.10	2.67	-2.36	-0.04	38.09	70.40	83.51	84.26	79.91	0.172	0.190
104.760	40.12	492.23	0.029	2.010	25.317	21.625	55.04	1686.78	30.37	-713.51	11.71	0.58	-2.36	-0.04	38.11	70.44	83.53	84.31	79.88	0.171	0.189
104.780	40.17	491.88	0.030	2.009	25.320	21.665	55.17	1673.77	28.05	-696.47	21.24	-2.93	-2.40	-0.04	38.13	70.40	83.58	84.37	79.92	0.169	0.187
104.800	40.18	491.45	0.035	2.007	25.324	21.694	54.97	1623.46	12.30	-651.26	23.07	7.95	-2.49	-0.02	38.09	70.40	83.53	84.34	79.88	0.167	0.185
104.820	40.17	491.21	0.035	2.015	25.322	21.695	55.04	1567.93	9.38	-612.82	11.47	19.46	-2.56	-0.02	38.15	70.34	83.54	84.33	79.92	0.167	0.185
104.840	40.14	491.29	0.035	2.016	25.320	21.679	55.04	1551.32	15.35	-634.27	0.98	13.54	-2.45	-0.02	38.13	70.34	83.54	84.34	79.88	0.168	0.186
104.860	40.14	491.53	0.030	2.010	25.319	21.666	54.97	1609.20	25.13	-681.57	0.93	4.51	-2.36	-0.04	38.24	70.36	83.56	84.37	79.91	0.169	0.186
104.880	40.15	491.37	0.032	2.015	25.322	21.680	55.10	1673.13	28.85	-713.27	8.72	0.61	-2.35	-0.04	38.20	70.40	83.58	84.44	79.91	0.168	0.186
104.900	40.17	491.02	0.035	2.007	25.322	21.706	55.04	1667.59	25.78	-694.79	13.56	0.83	-2.40	-0.04	38.32	70.41	83.59	84.46	79.88	0.167	0.184
104.920	40.18	490.51	0.032	2.016	25.322	21.733	55.10	1621.11	16.67	-647.38	16.96	10.88	-2.50	-0.03	38.22	70.38	83.54	84.44	79.91	0.165	0.183
104.940	40.17	490.00	0.032	2.012	25.321	21.751	55.04	1573.75	12.93	-613.74	11.60	21.61	-2.56	-0.02	38.16	70.37	83.51	84.46	79.88	0.164	0.182
104.960	40.17	489.69	0.036	2.007	25.322	21.765	55.10	1568.93	18.64	-623.63	1.85	16.42	-2.52	-0.03	38.16	70.36	83.53	84.44	79.92	0.163	0.181
104.980	40.17	489.49	0.040	2.013	25.321	21.773	55.04	1629.67	20.81	-678.61	2.15	7.73	-2.40	-0.03	38.22	70.36	83.56	84.46	79.88	0.163	0.181
105.000	40.18	488.91	0.038	2.013	25.323	21.802	55.10	1681.32	29.55	-713.08	9.02	0.77	-2.36	-0.04	38.15	70.40	83.58	84.53	79.91	0.161	0.179
105.020	40.18	488.05	0.035	2.016	25.322	21.840	55.10	1693.10	32.86	-704.63	17.78	-1.08	-2.40	-0.05	38.30	70.37	83.62	84.55	79.89	0.159	0.177
105.040	40.18	486.92	0.038	2.015	25.324	21.891	55.10	1673.60	17.76	-659.84	20.92	10.79	-2.54	-0.03	38.24	70.34	83.58	84.53	79.89	0.157	0.174
105.060	40.18	486.06	0.029	2.007	25.324	21.930	55.04	1598.96	11.93	-621.40	15.82	20.32	-2.57	-0.02	38.26	70.31	83.54	84.50	79.91	0.155	0.172
105.080	40.17	485.43	0.030	2.007	25.328	21.953	55.04	1567.75	13.93	-625.36	4.33	19.54	-2.51	-0.02	37.87	70.27	83.50	84.50	79.88	0.154	0.171
105.100	40.17	485.08	0.032	2.009	25.324	21.969	54.90	1619.19	17.01	-666.35	-0.68	10.85	-2.43	-0.03	37.83	70.28	83.50	84.55	79.92	0.153	0.170
105.120	40.16	484.61	0.030	2.004	25.327	21.985	55.10	1668.25	29.53	-705.84	8.40	-0.04	-2.36	-0.04	37.89	70.28	83.51	84.56	79.88	0.152	0.169
105.140	40.14	484.06	0.032	2.016	25.324	22.002	54.97	1691.10	34.82	-702.24	15.90	0.61	-2.41	-0.05	37.81	70.27	83.50	84.59	79.92	0.151	0.168
105.160	40.15	483.36	0.030	2.010	25.325	22.037	55.04	1663.74	24.15	-661.07	21.20	7.09	-2.52	-0.04	37.85	70.24	83.48	84.59	79.88	0.149	0.167
105.180	40.16	482.77	0.033	2.010	25.327	22.069	55.04	1593.28	13.62	-611.43	15.89	14.15	-2.61	-0.02	37.85	70.19	83.42	84.53	79.90	0.148	0.165
105.200	40.17	482.42	0.033	2.016	25.324	22.090	55.10	1568.16	12.38	-605.29	4.95	17.04	-2.59	-0.02	37.81	70.17	83.34	84.47	79.90	0.146	0.164
105.220	40.18	482.30	0.032	2.010	25.325	22.101	55.17	1601.17	19.32	-649.44	2.71	8.20	-2.47	-0.03	37.89	70.17	83.36	84.46	79.88	0.146	0.163
105.240	40.20	482.03	0.033	2.007	25.326	22.126	54.97	1654.09	30.40	-692.37	6.76	-1.48	-2.39	-0.04	37.91	70.17	83.39	84.49	79.91	0.145	0.162
105.260	40.24	481.64	0.030	2.010	25.321	22.167	55.17	1684.12	33.64	-705.52	14.59	-4.05	-2.39	-0.05	37.89	70.12	83.37	84.49	79.88	0.142	0.160
105.280	40.25	480.86	0.030	2.007	25.326	22.206	55.10	1656.37	31.51	-673.26	20.43	0.28	-2.46	-0.05	37.89	70.09	83.36	84.52	79.92	0.141	0.158
105.300	40.22	480.04	0.029	2.012	25.325	22.231	55.04	1596.41	20.32	-626.58	17.25	12.13	-2.55	-0.03	37.87	70.08	83.28	84.43	79.88	0.139	0.156
105.320	40.20	479.49	0.032	2.006	25.328	22.246	55.10	1578.64	11.91	-605.07	5.07	21.87	-2.61	-0.02	37.99	70.02	83.28	84.39	79.91	0.139	0.156
105.340	40.19	479.02	0.027	2.009	25.322	22.262	55.10	1604.60	25.59	-632.78	-2.82	14.71	-2.54	-0.04	38.05	69.99	83.23	84.33	79.88	0.137	0.155
105.360	40.20	478.47	0.040	2.013	25.319	22.290	55.24	1647.01	37.80	-690.57	4.66	2.98	-2.39	-0.05	38.05	69.99	83.23	84.36	79.90	0.136	0.153
105.380	40.20	477.54	0.042	2.009	25.320	22.334	55.04	1687.22	42.09	-711.99	10.80	0.56	-2.37	-0.06	38.05	69.98	83.28	84.39	79.92	0.134	0.151
105.400	40.19	476.36	0.033	2.010	25.321	22.384	55.17	1676.67	39.62	-693.27	19.31	0.28	-2.42	-0.06	37.97	69.95	83.26	84.39	79.88	0.131	0.148
105.420	40.19	475.00	0.032	2.016	25.322	22.448	55.10	1639.47	29.21	-646.75	23.38	12.50	-2.53	-0.05	37.99	69.92	83.18	84.34	79.91	0.128	0.145
105.440	40.18	473.94	0.030	2.010	25.319	22.493	55.10	1597.57	22.55	-611.80	12.98	21.81	-2.61	-0.04	38.01	69.89	83.17	84.26	79.88	0.126	0.143
105.460	40.16	473.00	0.029	2.007	25.324	22.527	55.17	1604.27	22.66	-623.69	0.81	15.47	-2.57	-0.04	38.03	69.86	83.10	84.21	79.91	0.124	0.141
105.480	40.15	472.10	0.032	2.013	25.317	22.565	55.04	1674.23	30.71	-669.54	0.25	7.27	-2.50	-0.05	38.03	69.87	83.09	84.23	79.89	0.122	0.139
105.500	40.15	471.05	0.033	2.009	25.320	22.616	55.04	1727.06	45.89	-705.76	9.76	-1.83	-2.45	-0.07	38.03	69.86	83.09	84.23	79.91	0.120	0.137
105.520	40.14	469.76	0.026	2.007	25.320	22.672	55.10	1723.80	53.52	-701.27	14.72	-0.84	-2.46	-0.08	38.11	69.87	83.06	84.23	79.90	0.117	0.134
105.540	40.14	468.43	0.030	2.013	25.319	22.737	55.04	1679.54	41.13	-659.31	15.54	10.63	-2.55	-0.06	38.22	69.86	83.01	84.18	79.88	0.114	0.131
105.560	40.14	467.34	0.027	2.009	25.320	22.787	55.10	1612.75	30.49	-621.54	14.31	18.88	-2.59	-0.05	37.99	69.83	82.90	84.10	79.91	0.111	0.128
105.580	40.14	466.79	0.036	2.013	25.321	22.817	55.04	1584.87	30.56	-612.41	2.28	21.66	-2.59	-0.05	38.05	69.77	82.85	84.04	79.87	0.110	0.127
105.600	40.14	466.55	0.036	2.013	25.317	22.825	55.17	1619.59	37.17	-652.80	-2.40	12.65	-2.48	-0.06	38.07	69.79	82.84	84.01	79.92	0.109	0.126
105.620	40.12	466.40	0.029	2.013	25.317	22.825	54.97	1668.60	48.58	-704.91	5.26	0.27	-2.37	-0.07	38.01	69.76	82.82	84.00	79.88	0.109	0.126
105.640	40.11	465.93	0.030	2.007	25.314	22.838	55.04	1703.74	54.83	-719.11	14.15	-3.05	-2.37	-0.08	37.97	69.81	82.80	83.97	79.91	0.108	0.126
105.660	40.09	465.26	0.026	2.007	25.320	22.859	55.04	1687.89	49.41	-692.88	23.02	0.55	-2.44	-0.07	38.16	69.81	82.79	83.94	79.89	0.108	0.125
105.680	40.09	464.52	0.026	2.009	25.322	22.896	54.97	1627.39	38.17	-641.24	21.37	10.45	-2.54	-0.06	37.89	69.71	82.69	83.87	79.90	0.106	0.123
105.700	40.10	464.01	0.027	2.013	25.323	22.926	55.04	1586.71	30.80	-613.54	10.52	19.71	-2.59	-0.05	38.11	69.71	82.58	83.78	79.91	0.105	0.121
105.720	40.13	463.74	0.035	2.009	25.322	22.961	55.04	1592.94	33.26	-631.69	-0.34	14.89	-2.52	-0.05	38.05	69.70	82.52	83.69	79.88	0.103	0.120
105.740	40.16	463.43	0.036	2.015	25.318	22.993	55.04	1624.99	41.41	-677.95	-1.02	1.36	-2.40	-0.06	38.05	69.68	82.47	83.65	79.92	0.101	0.118
105.760	40.15	462.76	0.032	2.006	25.322	23.020	55.17	1685.81	57.37	-713.54	9.31	-1.11	-2.36	-0.08	37.95	69.70	82.47	83.68	79.88	0.100	0.117
105.780	40.14	461.86	0.033	2.016	25.318	23.060	55.10	1711.24	65.13	-701.47	14.69	1.51	-2.44	-0.09	37.95	69.68	82.46	83.62	79.92	0.098	0.115
105.800	40.13	460.61	0.030	2.012	25.321	23.117	55.10	1677.20	50.26	-660.79	17.81	8.49	-2.54	-0.08	38.01	69.65	82.35	83.55	79.88	0.095	0.112
105.820	40.14	459.36	0.035	2.009	25.324	23.185	55.10	1622.13	33.77	-618.31	12.55	19.90	-2.62	-0.05	38.01	69.58	82.22	83.47	79.90	0.092	0.109
105.840	40.16	458.42	0.032	2.010	25.321	23.244	55.10	1576.67	38.24	-612.13	2.59	17.13	-2.58	-0.06	38.01	69.55	82.17	83.36	79.90	0.089	0.106
105.860	40.15	457.64	0.029	2.012	25.321	23.278	54.97	1607.05	44.30	-655.88	-0.26	7.45	-2.45	-0.07	37.97	69.52	82.11	83.30	79.88	0.088	0.104
105.880	40.16	456.78	0.030	2.012	25.323	23.327	55.10	1671.36	59.63	-703.47	5.20	2.30	-2.38	-0.08	37.89	69.55	82.09	83.26	79.90	0.086	0.102
105.900	40.17	455.85	0.030	2.009	25.320	23.381	54.97	1676.32	75.81	-724.43	14.78	-2.71	-2.31	-0.10	37.83	69.55	82.06	83.24	79.88	0.083	0.099
105.920	40.19	454.59	0.035	2.007	25.326	23.459	55.04	1668.54	68.73	-692.94	18.73	2.85	-2.41	-0.10	37.73	69.54	82.03	83.20	79.91	0.080	0.096
105.940	40.20	453.62	0.038	2.004	25.329	23.512	55.17	1641.78	49.01	-636.28	16.27	15.72	-2.58	-0.08	37.69	69.46	81.89	83.07	79.88	0.077	0.093
105.960	40.20	452.76	0.039	2.010	25.323	23.556	54.97	1583.53	39.53	-604.19	9.34	20.45	-2.62	-0.07	37.65	69.42	81.80	82.94	79.91	0.075	0.091
105.980	40.19	452.21	0.038	2.012	25.323	23.580	55.10	1592.26	41.75	-618.80	-1.04	17.56	-2.57	-0.07	37.59	69.36	81.72	82.82	79.90	0.074	0.090
106.000	40.19	451.70	0.032	2.006	25.328	23.606	55.10	1648.47	61.35	-668.54	1.02	5.94	-2.47	-0.09	37.48	69.35	81.69	82.76	79.91	0.073	0.089
106.020	40.19	451.12	0.033	2.012	25.325	23.637	55.17	1688.93	81.29	-709.07	9.47	-2.42	-2.38	-0.11	37.44	69.32	81.69	82.73	79.90	0.071	0.088
106.040	40.19	450.22	0.027	2.009	25.326	23.684	55.10	1709.41	85.58	-708.21	15.27	0.75	-2.41	-0.12	37.40	69.30	81.61	82.69	79.88	0.069	0.085
106.060	40.20	449.20	0.032	2.013	25.325	23.743	55.10	1669.52	72.92	-674.75	21.67	4.88	-2.47	-0.11	37.38	69.27	81.56	82.62	79.91	0.067	0.083
106.080	40.18	448.30	0.030	2.020	25.325	23.782	55.04	1597.53	55.93	-622.88	16.54	13.12	-2.56	-0.09	37.32	69.17	81.45	82.49	79.88	0.065	0.081
106.100	40.17	447.79	0.030	2.020	25.321	23.801	55.10	1559.73	54.24	-597.95	4.68	19.00	-2.61	-0.09	37.32	69.11	81.34	82.33	79.91	0.064	0.080
106.120	40.16	447.48	0.030	2.015	25.322	23.812	55.10	1556.56	56.72	-631.76	-0.68	9.20	-2.46	-0.09	37.34	69.05	81.31	82.21	79.88	0.063	0.080
106.140	40.16	447.36	0.033	2.012	25.321	23.816	55.04	1617.57	66.10	-687.24	3.02	1.23	-2.35	-0.10	37.34	69.05	81.26	82.13	79.89	0.063	0.079
106.160	40.16	446.97	0.032	2.000	25.324	23.839	55.10	1686.52	83.89	-717.34	9.19	-1.82	-2.35	-0.12	37.30	69.02	81.21	82.05	79.90	0.062	0.078
106.180	40.17	446.19	0.029	2.007	25.322	23.887	55.04	1680.26	101.39	-702.80	13.99	0.75	-2.39	-0.14	37.28	69.01	81.17	81.95	79.88	0.060	0.076
106.200	40.19	445.14	0.033	2.007	25.322	23.954	55.24	1616.91	89.55	-652.00	13.31	11.27	-2.48	-0.14	37.40	68.97	81.07	81.87	79.91	0.057	0.073
106.220	40.22	444.32	0.038	2.012	25.321	24.018	55.04	1549.34	61.22	-610.54	8.68	20.17	-2.54	-0.10	37.38	68.91	80.96	81.66	79.88	0.054	0.070
106.240	40.23	443.69	0.030	2.009	25.322	24.055	55.10	1527.78	53.96	-603.30	-0.27	18.70	-2.53	-0.09	37.20	68.81	80.87	81.49	79.91	0.053	0.069
106.260	40.19	443.34	0.038	2.012	25.319	24.054	54.97	1579.18	68.89	-643.62	0.25	9.65	-2.45	-0.11	37.34	68.78	80.82	81.37	79.88	0.053	0.069
106.280	40.18	442.75	0.033	2.007	25.320	24.078	55.10	1642.45	88.83	-700.65	8.39	-0.27	-2.34	-0.13	37.40	68.76	80.76	81.30	79.91	0.052	0.068
106.300	40.17	441.70	0.035	2.010	25.319	24.130	55.10	1684.10	106.72	-720.85	13.34	-2.54	-2.34	-0.15	37.40	68.76	80.74	81.23	79.89	0.049	0.065
106.320	40.18	440.41	0.029	2.010	25.319	24.206	54.97	1663.20	113.40	-705.03	22.17	-0.38	-2.36	-0.16	37.08	68.70	80.69	81.11	79.89	0.046	0.062
106.340	40.19	438.96	0.033	2.009	25.322	24.291	55.04	1581.02	99.67	-656.30	22.97	7.07	-2.41	-0.15	37.18	68.63	80.60	80.98	79.90	0.042	0.058
106.360	40.19	437.98	0.032	2.010	25.319	24.348	55.10	1487.86	87.09	-609.67	13.44	17.31	-2.44	-0.14	37.10	68.56	80.49	80.79	79.88	0.040	0.056
106.380	40.19	437.52	0.029	2.013	25.321	24.374	55.10	1466.16	82.52	-605.42	2.77	16.76	-2.42	-0.14	37.20	68.54	80.36	80.66	79.91	0.039	0.055
106.400	40.19	437.36	0.033	2.009	25.320	24.380	55.04	1505.63	87.35	-649.45	1.50	5.83	-2.32	-0.13	37.26	68.51	80.30	80.50	79.87	0.039	0.054
106.420	40.20	437.28	0.038	2.010	25.317	24.390	55.04	1542.33	100.91	-703.73	8.60	-1.37	-2.19	-0.14	37.10	68.47	80.27	80.44	79.91	0.038	0.054
106.440	40.19	436.81	0.035	2.006	25.318	24.414	55.17	1551.39	118.11	-715.84	14.23	-2.04	-2.17	-0.16	37.16	68.45	80.16	80.36	79.88	0.037	0.053
106.460	40.18	436.19	0.026	2.009	25.316	24.437	55.10	1526.16	123.49	-684.77	20.28	1.14	-2.23	-0.18	37.36	68.48	80.16	80.24	79.90	0.036	0.052
106.480	40.17	435.44	0.027	2.012	25.321	24.473	55.04	1483.79	102.48	-630.63	21.90	13.24	-2.35	-0.16	37.36	68.44	80.02	80.07	79.91	0.035	0.050
106.500	40.15	434.94	0.030	2.007	25.320	24.493	54.90	1430.30	85.17	-586.77	11.95	22.73	-2.44	-0.15	37.30	68.34	79.92	79.87	79.89	0.034	0.050
106.520	40.15	434.58	0.033	2.007	25.316	24.513	55.10	1406.19	80.97	-591.57	1.85	17.60	-2.38	-0.14	37.28	68.31	79.84	79.72	79.89	0.033	0.049
106.540	40.16	434.31	0.036	2.006	25.313	24.534	54.97	1444.18	86.41	-652.51	5.33	7.90	-2.21	-0.13	37.24	68.29	79.81	79.59	79.86	0.032	0.048
106.560	40.15	433.84	0.029	2.006	25.309	24.552	55.10	1468.48	97.56	-698.71	7.25	-0.39	-2.10	-0.14	37.18	68.29	79.75	79.49	79.90	0.031	0.047
106.580	40.13	433.06	0.042	2.010	25.312	24.588	55.10	1443.58	124.21	-705.53	15.15	-6.49	-2.05	-0.18	37.26	68.21	79.73	79.40	79.87	0.029	0.045
106.600	40.12	432.00	0.038	2.013	25.309	24.639	55.04	1418.15	133.30	-678.26	26.08	-1.57	-2.09	-0.20	37.40	68.22	79.65	79.29	79.90	0.027	0.043
106.620	40.12	431.18	0.038	2.012	25.305	24.689	55.10	1364.11	110.93	-624.03	23.45	9.31	-2.19	-0.18	37.14	68.16	79.57	79.13	79.88	0.025	0.041
106.640	40.12	430.44	0.030	2.016	25.302	24.732	55.10	1298.07	80.75	-576.12	9.13	17.72	-2.25	-0.14	37.14	68.07	79.46	78.94	79.88	0.023	0.039
106.660	40.12	429.93	0.038	2.016	25.295	24.761	54.97	1273.73	85.13	-585.28	3.62	17.37	-2.18	-0.15	37.36	68.05	79.39	78.75	79.89	0.022	0.038
106.680	40.13	429.54	0.032	2.012	25.292	24.789	55.17	1289.30	100.61	-634.51	4.15	5.09	-2.03	-0.16	37.06	68.00	79.29	78.63	79.87	0.020	0.037
